D6;L;;"ma t/m vrij 8.00 tot 9.00 h;uitgezonderd";;;;;;;;;;
D6;R;;80 m;;;;;;;;;;
D1;;;fietsers hebben voorrang;;;;;;;;;;
D5;R;;Uitgezonderd vrachtwagens;;;;;;;;;;
D5;L;;"uitgezonderd;ma. t/m do. 9.00-18.00h vr. 9.00-20.00h za. 9.00-18.00h";;;;;;;;;;
D6;R;;";";;;;;;;;;;
D5;R;;"P automaat;P automaat";;;;;;;;;;
D6;R;;uitgezonderd lijnbussen taxi's en;;;;;;;;;;
D5;R;;Uitgezonderd lijndiensten (brom-) fietsers;;;;;;;;;;
D5;R;;geldt alleen voor vrachtverkeer;;;;;;;;;;
D3;;;uitgezonderd;;;;;;;;;;
E2;;;8;00 U -19;30 U 12;00 U -13;30 U 15;00 U -16;00 U;;;;
D4;;;uitgezonderd ontheffing-houders (brom) fietsers;;;;;;;;;;
D7;;;"uitgezonderd;Situatie gewijzigd";;;;;;;;;;
D5;R;;Uitgezonderd bewoners huisnr.28;;;;;;;;;;
D5;R;;"uitgezonderd bestemmingsverkeer;";;;;;;;;;;
D6;R;;voertuigen langer dan 10m;;;;;;;;;;
D6;L;;";Navigatie uitschakelen";;;;;;;;;;
D7;;;"uitgezonderd;uitgezonderd expeditie verkeer Tivoli/Vredenburg";;;;;;;;;;
D5;R;;fietsers;;;;;;;;;;
D2;L;;rijroute brandweer;;;;;;;;;;
E4;;;Max. 1;5 uur;" uitsluitend bezoekers ALDI;Bij parkeren langer dan 1";"5 uur wordt u de toegang tot het parkeerterrein bij een volgend bezoek ontzegd;Bij parkeren langer dan 1";"5 uur wordt u de toegang tot het parkeerterrein bij een volgend bezoek ontzegd;Max. 1";5 uur; uitsluitend bezoekers ALDI;;;;
D4;;;uitgezonderd heffinghouders;;;;;;;;;;
D5;R;;(brom)- fietsers en bestemmingsverkeer uitgezonderd;;;;;;;;;;
D1;;;na 30 m;;;;;;;;;;
D1;;;Let op! Verhoogde rijbaanscheiding;;;;;;;;;;
D4;;;"ma. t/m vr. 7.00-9.30 uur;uitgezonderd landbouwverkeer en aanwonenden";;;;;;;;;;
D5;R;;GELDT UITSLUITEND VOOR AUTO'S;;;;;;;;;;
D4;;;100 m;;;;;;;;;;
D5;L;;"uitgezonderd;uitgezonderd;uitgezonderd;uitgezonderd taxi's";;;;;;;;;;
D6;L;;;;;;;;;;;;
D5;L;;Expeditieverkeer;;;;;;;;;;
D6;R;;voor voertuigen hoger dan 3.9m;;;;;;;;;;
D5;L;;uitgezonderd ma t/ m vr 06- 11 h woensdag 06-09 h zaterdag 06-09 h;;;;;;;;;;
D5;R;;"100 m;uitgezonderd";;;;;;;;;;
D5;L;;"ma/di en do /vr 8-9h 14-15 h wo 8-9h 12-12h;uitgezonderd;wo 8-9h 12-13h";;;;;;;;;;
D5;R;;onleesbaar;;;;;;;;;;
D2;R;;VISITATIE BP Ratfinaderj Rotterdam behoudt zich het recht voor om alle personen bij het betreden of verlaten van het terrein aan visitatie te onderwerpen de Directie;;;;;;;;;;
D6;R;;Uitgezonderd P- cafe Groenewoud;;;;;;;;;;
D6;R;;";brommobielen";;;;;;;;;;
D2;L;;DREMPEL;;;;;;;;;;
D1;;;uitsluitend toegang voor bewoners Brink;;;;;;;;;;
D6;L;;uitgezonderd bewoners Elisabethhof;;;;;;;;;;
D4;;;Uitgezonderd bestemmings-verkeer Jeugdland;;;;;;;;;;
D1;;;LET OP ! verhoogde rijbaanscheiding;;;;;;;;;;
D5;L;;23 00-7 00H na 50m;;;;;;;;;;
D5;;;"uitgezonderd;uitgezonderd lijnbussen";;;;;;;;;;
D5;R;;(Brom)fietsers;;;;;;;;;;
D6;L;;uitgezonderd uitrukverkeer hulpdlensten;;;;;;;;;;
D4;;;";bij groen één voertuig";;;;;;;;;;
D5;L;;"uitgezonderd;uitgezonderd vergunninghouders";;;;;;;;;;
D4;;;";";;;;;;;;;;
D5;R;;10 m;;;;;;;;;;
D4;;;alleen voor parallelweg;;;;;;;;;;
D4;;;3x;;;;;;;;;;
D5;R;;uitgezonderd taxi's en (brom-)fietsers;;;;;;;;;;
D4;;;"linksaf toegestaan van 10-15h;;linksaf toegestaan";;;;;;;;;;
D5;L;;drempels;;;;;;;;;;
D5;R;;"Ring A 10;M.U.V. LIJNDIENSTEN (BROM) FIETSEN";;;;;;;;;;
D5;R;;werkdagen 7.00-9.00h 16.00-18.00h;;;;;;;;;;
D5;L;;alleen voor vrachtverkeer;;;;;;;;;;
D4;;;LANGER DAN 10 m;;;;;;;;;;
D4;;;";uitgezonderd bestemmingsverkeer";;;;;;;;;;
D7;;;"uitgezonderd;uitgezonderd bestemmingsverkeer";;;;;;;;;;
D5;L;;uitsluitend autodaten;;;;;;;;;;
D1;;;Let op! verhoogde scheidingsband;;;;;;;;;;
D6;L;;100 m;;;;;;;;;;
D5;R;;";uitgezonderd;wegsleepregeling van kracht";;;;;;;;;;
D5;R;;uitgezonderd hulpdiensten;;;;;;;;;;
D2;R;;steile drempels;;;;;;;;;;
D2;L;;;;;;;;;;;;
D5;L;;"10 m;";;;;;;;;;;
D2;R;;uitgezonderd lijnbussen en ontheffing- houders;;;;;;;;;;
D6;R;;Uitgezonderd voertuigen korter dan 12 m.;;;;;;;;;;
D5;R;;150 m;;;;;;;;;;
D5;R;;uitgezonderd lijnbussen en (brom-) fietsen;;;;;;;;;;
D5;L;;uitgezonderd lijnbussen;;;;;;;;;;
D4;;;Uitgezonderd (brom-) fietsers en taxi's;;;;;;;;;;
D5;L;;"uitgezonderd bestemmingsverkeer;uitgezonderd";;;;;;;;;;
D1;;;uitgezonderd;;;;;;;;;;
D6;L;;"uitgezonderd;;lijndienst uitgezonderd";;;;;;;;;;
D1;;;Let op! verhoogde rijbaanscheiding;;;;;;;;;;
D6;R;;Alleen voor voestuigen langer dan 11 m 150 m;;;;;;;;;;
D4;;;LANGER DAN 10 M;;;;;;;;;;
D5;Unknown;;;;;;;;;;;;
D5;L;;Uitgezonderd Fietsers en Bromfietsers;;;;;;;;;;
D2;R;;VERBODEN onleesbaar;;;;;;;;;;
D4;;;"uitgezonderd;bij groen een voertuig";;;;;;;;;;
D4;;;AFGIFTE GOEDEREN;;;;;;;;;;
D5;L;;uitgezonderd vrachtauto's;;;;;;;;;;
D5;L;;"ma t/m vr 06-09h 15-19h;uitgezonderd";;;;;;;;;;
D4;;;CAMERABEWAKING;;;;;;;;;;
D4;;;;;;;;;;;;;
D4;;;uitgezonderd brom-/fietsers en bestemmingsverkeer;;;;;;;;;;
D4;;;Startpunt Wandelroute Letterboxen;;;;;;;;;;
D4;;;";brommobielen";;;;;;;;;;
D5;R;;vrachtauto's;;;;;;;;;;
D6;L;;";";;;;;;;;;;
D6;R;;ALLEEN VOOR VOERTUIGEN LANGER DAN 5 M;;;;;;;;;;
D4;;;";;21.00-9.00 h;uitgezonderd";;;;;;;;;;
D6;L;;"uitgezonderd;Uitgezonderd laden en lossen tussen 07.00-11.00 h;Uitgezonderd taxi 's do t/ m zo 01.00-06.0h";;;;;;;;;;
D4;;;Uitgezonderd bestemmingsverkeer Borgerhof;;;;;;;;;;
D6;R;;";uitgezonderd aantoonbaar bestemmingsverkeer en lijnbussen";;;;;;;;;;
D4;;;alleen voor tankstation;;;;;;;;;;
D5;R;;UITGEZONDERD (BROM)FIETSERS;;;;;;;;;;
D5;L;;Uitgezonderd Lijnbussen;Taxi's En (Brom) Fietsen;;;;;;;;;
D6;R;;uitgezonderd lijnbussen;;;;;;;;;;
D6;L;;";uitgezonderd bestemmingsverkeer";;;;;;;;;;
D6;R;;"uitgezonderd bestemmingsverkeer;uitgezonderd";;;;;;;;;;
D5;L;;"uitgezonderd;Let op! Fietsers van links";;;;;;;;;;
D6;L;;Uitgezonderd laden en lossen 07.00 - 12.00h;;;;;;;;;;
D5;L;;"uitgezonderd;lijndienst leveranciers";;;;;;;;;;
D1;;;let op ! verhoogde rijbaanscheiding;;;;;;;;;;
D5;L;;"uitgezonderd;ma t/m vr 8.15-8.45h 14.00-14.30h";;;;;;;;;;
D4;;;dus niet afslaan;;;;;;;;;;
D1;;;1 km;;;;;;;;;;
D4;;;langer dan 7 m;;;;;;;;;;
D1;;;Waterschap Rivierenland;;;;;;;;;;
D2;L;;uitgezonderd;;;;;;;;;;
D5;L;;verkeers-situatie gewijzigd;;;;;;;;;;
D4;;;uitgezonderd ontheffing- houders;;;;;;;;;;
D6;R;;"uitgezonderd lijnbussen;met uitzondering van onderhoudsvoertuigen";;;;;;;;;;
D1;;;Let op ! verhoogde rijbaanscheiding;;;;;;;;;;
D4;;;milieustraat;;;;;;;;;;
D2;R;;Let op ! achteruit parkeren Reverse parking only;;;;;;;;;;
D4;;;Uitgezonderd Hulpdiensten;;;;;;;;;;
D5;R;;geldt voor voertuigen langer dan 8 mtr. en breder dan 2;2 mtr.;;;;;;;;;
D5;L;;UITGEZONDERD (BROM) FIETSERS;;;;;;;;;;
D6;R;;UITGEZONDERD LIJNDIENST;;;;;;;;;;
D5;L;;doorgaand vrachtverkeer;;;;;;;;;;
D4;;;Uitgezonderd bestemmingsverkeer;;;;;;;;;;
D4;;;m.u.v. voertuigen justitie;;;;;;;;;;
D5;Unknown;;uitgezonderd;;;;;;;;;;
D7;;;uitgezonderd fietsers en elektrische scooters;;;;;;;;;;
D2;R;;GLAADHEIDSWAARSCHIJWING BLAUW:KANS OP GLADHEID;;;;;;;;;;
D4;;;rechtsaf lijnbussen toegestaan;;;;;;;;;;
D5;R;;UITGEZONDERD AMBULANCE EN BEVOORRADEND VERKEER;;;;;;;;;;
D2;R;;onleesbaar;;;;;;;;;;
D4;;;uitgezonderd;;;;;;;;;;
D6;L;;";uitgezonderd lijnbussen";;;;;;;;;;
D5;R;;"uitgezonderd;snorfietsen niet toegestaan";;;;;;;;;;
D4;;;"uitgezonderd;Drieweg via rotonde Zaamslag";;;;;;;;;;
D5;R;;uitgezonderd lijnbussen en taxi s;;;;;;;;;;
D5;L;;";uitgezonderd;";;;;;;;;;;
D4;;;"uitgezonderd;uitgezonderd laden/lossen Groot Speijck";;;;;;;;;;
D4;;;UITGEZONDERD FIETSERS EN BROMFIETSERS;;;;;;;;;;
D4;;;slagboom sluit na ieder voertuig;;;;;;;;;;
D5;R;;"uitgezonderd lijnbussen;uitgezonderd";;;;;;;;;;
D2;L;;UITGEZONDERD FIETSERS;;;;;;;;;;
D5;R;;"uitgezonderd ontheffing-houders;";;;;;;;;;;
D4;;;drempels;;;;;;;;;;
D4;;;inhalen toegestaan;;;;;;;;;;
D5;L;;vrachtauto na 100 m.;;;;;;;;;;
D5;L;;uitgezonderd taxi's;;;;;;;;;;
D2;R;;slagboom sluit na iedere auto;;;;;;;;;;
D6;R;;uitgezonderd fietsen en bevoorrading;;;;;;;;;;
D6;R;;"uitgezonderd;uitgezonderd lijndiensten";;;;;;;;;;
D5;R;;UITGEZONDERD LIJNBUSSEN EN BROMFIETSERS;;;;;;;;;;
D5;R;;Snorfietsen op Stadhouderskade op fietspad;;;;;;;;;;
D5;R;;bij groen één voertuig;;;;;;;;;;
D5;R;;"uitgezonderd;";;;;;;;;;;
D5;R;;23 00 - 7 00 h;;;;;;;;;;
D5;R;;Let op voetgangers voorrang;;;;;;;;;;
D5;R;;op schooldagen tussen 8.00-8.30 u en 14.00-14.00 u m.u.v. fietsers;;;;;;;;;;
D4;;;uitgezonderd lijnbussen;;;;;;;;;;
D4;;;uitgezonderd verkeer lager dan 2.75 meter;;;;;;;;;;
D4;;;2 x;;;;;;;;;;
D4;;;LET OP! Betaald parkeren vanaf 01-01-2022 parkeren.almere.nl;;;;;;;;;;
D4;;;"uitgezonderd bestemmingsverkeer;2 x";;;;;;;;;;
D6;R;;"uitgezonderd lijnbussen;";;;;;;;;;;
D6;R;;alleen voor voertuigen langer dan 5 m;;;;;;;;;;
D5;L;;";Op werkdagen 16.00 tot 18.00h;uitgezonderd bestemmingsverkeer";;;;;;;;;;
D1;;;fietsers op rotone hebben voorrang;;;;;;;;;;
D4;;;Bezoekers A.B.S. (brengstation) Via Rotonde;;;;;;;;;;
D1;;;let op! verhoogde rijbaan scheiding;;;;;;;;;;
D5;R;;STOP EN SHOP;;;;;;;;;;
D4;;;uitgezonderd TTO taxi's;;;;;;;;;;
D5;L;;uitgezonderd lijnbussen en laad/los oplegger Aldi;;;;;;;;;;
D5;R;;ma t/m vrij 16.00-18.00 h. uitgezonderd autobussen en taxi's;;;;;;;;;;
D6;L;;uitgezonderd;;;;;;;;;;
D6;R;;uitgezonderd ultrukverkeer hulpdiensten;;;;;;;;;;
D6;R;;70 m;;;;;;;;;;
D5;R;;uitgezonderd lijnbussen;" fietsers en bezoekers Rabobank;en leveranciers Laborijn";;;;;;;;;
D1;;;KONINGSROTONDE;;;;;;;;;;
D5;R;;Parkeren uitsluitend toegestaan voor bewoners & bezoekers Holysingel 274-664;;;;;;;;;;
D6;L;;"ma. t/m vr. 07.00-10.00 h 15.00-18.00 h;150 m;uitgezonderd";;;;;;;;;;
D4;;;uitgezonderd ontheffing houders;;;;;;;;;;
D4;;;PARKEREN OP EIGEN TERREIN;;;;;;;;;;
D6;R;;"uitgezonderd;Houd 1";5 m. afstand tot elkaar gun elkaar de ruimte Vermijd drukte;;;;;;;;;
D4;;;Bathpolder na 2;0 km;;;;;;;;;
D5;R;;uitgezonderd bestemmingsverkeer;;;;;;;;;;
D6;R;;ma. t/m vr. 07.00-09.00 h;;;;;;;;;;
D6;R;;"uitgezonderd;tractor en bestemmings ve keer uitgezonderd";;;;;;;;;;
D5;L;;";Bromfiets + snorfiets";;;;;;;;;;
D4;;;";onleesbaar";;;;;;;;;;
D4;;;"wegsleepregeling van kracht;Tijdens weekmarkt ma 9h-18h verboden te parkeren";;;;;;;;;;
D4;;;4x;;;;;;;;;;
D5;R;;12m;"OB502;12 m.";;;;;;;;;
D6;L;;";uitgezonderd aantoonbaar bestemmingsverkeer en lijnbussen";;;;;;;;;;
D4;;;uitgezonderd verkeer lager den 3 mtr.;;;;;;;;;;
D5;R;;"ma t/m vr 06-09 h 15-19 h;uitgezonderd";;;;;;;;;;
D5;L;;ma t/m vr 8-16 h;;;;;;;;;;
D6;L;;slagbomen dalen automatisch;;;;;;;;;;
D5;L;;uitgezonderd ambulances en bussen;;;;;;;;;;
D6;L;;uitgezonderd lijnbussen;;;;;;;;;;
D6;L;;"uitgezonderd bestemmingsverkeer;uitgezonderd";;;;;;;;;;
D2;R;;Alleen Schiphol Valet Parking;;;;;;;;;;
D5;R;;";uitgezonderd ontheffing- houders";;;;;;;;;;
D6;R;;OMC;;;;;;;;;;
D5;L;;uitgezonderd fietsers en (t)rouwdiensten;;;;;;;;;;
D5;R;;"ma t/m vr 8 - 17 h;uitgezonderd";;;;;;;;;;
D4;;;UITGEZONDERD WERKVERKEER;;;;;;;;;;
D1;;;educatieplein GEMEENTE UDEN;;;;;;;;;;
D4;;;";i.v.m. draaicirkel keer om bij de volgende rotonde";;;;;;;;;;
D6;L;;"uitgezonderd lijnbussen;met uitzondering van onderhoudsvoertuigen";;;;;;;;;;
D1;;;verhoogde rijbaanscheiding;;;;;;;;;;
